id,olsera_product_id,parent_id,parent_name,name,sku,category,brand_name,klasifikasi,price,buy_price,stock,image_url,description,published,pos_hidden,has_variant,is_variant,variant_name,variant_sku,variant_stock,variant_price
61260519,61260519,111490621,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA SWEELOW BERRY 60ML,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA SWEELOW BERRY 60ML - 3MG,0303260005,Others,,NP FREEBASE,150000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a68de8bb98f.jpeg,,1,0,1,YES,3MG,0303260005,0,150000
61260526,61260526,111490621,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA SWEELOW BERRY 60ML,LIQUID FREEBASE AFTEREIGHT SUPERSONIX RATA SWEELOW BERRY 60ML - 6MG,0303260006,Others,,NP FREEBASE,150000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a68de8bb98f.jpeg,,1,0,1,YES,6MG,0303260006,0,150000
111490620,111490620,111490620,POD JVS X RAFFI AHMAD NIXX FILTER PLUS NEON GREEN BUNDLING LIQUID 15ML,POD JVS X RAFFI AHMAD NIXX FILTER PLUS NEON GREEN BUNDLING LIQUID 15ML,0303260004,Others,,POD,475000,405000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a68dc08e5ad.jpeg,,1,0,0,NO,,,0,0
111490619,111490619,111490619,POD JVS X RAFFI AHMAD NIXX POD RED BUNDLING LIQUID 15ML,POD JVS X RAFFI AHMAD NIXX POD RED BUNDLING LIQUID 15ML,0303260003,Others,,POD,225000,190000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a68d8d458eb.jpeg,,1,0,0,NO,,,0,0
111490618,111490618,111490618,POD VAPORESSO XROS 5 MINI X MUKLAY COOL PINK BUNDLING LIQUID 15ML,POD VAPORESSO XROS 5 MINI X MUKLAY COOL PINK BUNDLING LIQUID 15ML,0303260002,Others,,POD,215000,190000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a685edf17af.jpeg,,1,0,0,NO,,,0,0
111490616,111490616,111490616,POD VAPORESSO XROS 5 MINI X MUKLAY GUITAR BUNDLING LIQUID 15ML,POD VAPORESSO XROS 5 MINI X MUKLAY GUITAR BUNDLING LIQUID 15ML,0303260001,Others,,POD,215000,190000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a68d67aa71e.jpeg,,1,0,0,NO,,,0,0
110948393,110948393,110948393,POD JVS X RAFFI AHMAD NIXX FILTER PLUS RED BUNDLING LIQUID 15ML,POD JVS X RAFFI AHMAD NIXX FILTER PLUS RED BUNDLING LIQUID 15ML,2302260003,Others,,POD,475000,405000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699c76e14867b.jpeg,,1,0,0,NO,,,0,0
110948392,110948392,110948392,POD JVS X RAFFI AHMAD NIXX POD PINK BUNDLING LIQUID 15ML,POD JVS X RAFFI AHMAD NIXX POD PINK BUNDLING LIQUID 15ML,2302260002,Others,,POD,225000,190000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699c76bcea59c.jpeg,,1,0,0,NO,,,0,0
110948391,110948391,110948391,POD JVS X RAFFI AHMAD NIXX POD SLEEK SILVER BUNDLING LIQUID 15ML,POD JVS X RAFFI AHMAD NIXX POD SLEEK SILVER BUNDLING LIQUID 15ML,2302260001,Others,,POD,225000,190000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699c769ccea80.jpeg,,1,0,0,NO,,,0,0
110456034,110456034,110456034,POD JVS X RAFFI AHMAD NIXX POD BLACK BUNDLING LIQUID 15ML,POD JVS X RAFFI AHMAD NIXX POD BLACK BUNDLING LIQUID 15ML,1702260012,Others,,POD,225000,190000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69a690162a6cf.jpeg,,1,0,0,NO,,,0,0
110456033,110456033,110456033,FILTER NIXX TIP ISI 20 PCS,FILTER NIXX TIP ISI 20 PCS,1702260011,Others,,CARTRIDGE,35000,30000,4,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699a820623147.jpeg,,1,0,0,NO,,,0,0
60605336,60605336,110456032,LIQUID FREEBASE PEANUT BUTTER JELLY V4 BLUEBERRY BANANA 60ML,LIQUID FREEBASE PEANUT BUTTER JELLY V4 BLUEBERRY BANANA 60ML - 3MG,1702260009,Others,,NP FREEBASE,145000,115000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699a81eb74466.jpeg,,1,0,1,YES,3MG,1702260009,0,145000
60605337,60605337,110456032,LIQUID FREEBASE PEANUT BUTTER JELLY V4 BLUEBERRY BANANA 60ML,LIQUID FREEBASE PEANUT BUTTER JELLY V4 BLUEBERRY BANANA 60ML - 6MG,1702260010,Others,,NP FREEBASE,145000,115000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699a81eb74466.jpeg,,1,0,1,YES,6MG,1702260010,1,145000
60605335,60605335,110456031,LIQUID SALTNIC TVA X MR ALOY TAKIS WARKOP SERIES SARI SARI MELON 30ML,LIQUID SALTNIC TVA X MR ALOY TAKIS WARKOP SERIES SARI SARI MELON 30ML - 30MG,1702260008,Others,,NP SALTNIC,70000,52000,3,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699594cfa1cb5.jpeg,,1,0,1,YES,30MG,1702260008,3,70000
60605334,60605334,110456030,LIQUID SALTNIC TVA X MR ALOY TAKIS WARKOP SERIES SARI SARI MANGGA 30ML,LIQUID SALTNIC TVA X MR ALOY TAKIS WARKOP SERIES SARI SARI MANGGA 30ML - 30MG,1702260007,Others,,NP SALTNIC,70000,52000,3,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699594a04706c.jpeg,,1,0,1,YES,30MG,1702260007,3,70000
60605333,60605333,110456029,LIQUID SALTNIC TVA X MR ALOY TAKIS WARKOP SERIES SARI SARI JERUK 30ML,LIQUID SALTNIC TVA X MR ALOY TAKIS WARKOP SERIES SARI SARI JERUK 30ML - 30MG,1702260006,Others,,NP SALTNIC,70000,52000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6995945c14d43.jpeg,,1,0,1,YES,30MG,1702260006,0,70000
60605332,60605332,110456028,LIQUID SALTNIC TVA X MR ALOY TAKIS WARKOP SERIES SARI SARI JAMBU 30ML,LIQUID SALTNIC TVA X MR ALOY TAKIS WARKOP SERIES SARI SARI JAMBU 30ML - 30MG,1702260005,Others,,NP SALTNIC,70000,52000,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699594455492c.jpeg,,1,0,1,YES,30MG,1702260005,2,70000
60605331,60605331,110456027,LIQUID SALTNIC TVA X MR ALOY TAKIS WARKOP SERIES SARI SARI ANGGUR 30ML,LIQUID SALTNIC TVA X MR ALOY TAKIS WARKOP SERIES SARI SARI ANGGUR 30ML - 30MG,1702260004,Others,,NP SALTNIC,70000,52000,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6995941b0fc4c.jpeg,,1,0,1,YES,30MG,1702260004,2,70000
60605330,60605330,110456026,LIQUID SALTNIC FOOM TANGY MILK SERIES PEACH 30ML,LIQUID SALTNIC FOOM TANGY MILK SERIES PEACH 30ML - 30MG,1702260003,Others,,NP SALTNIC,110000,86500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699593ea023b3.jpeg,,1,0,1,YES,30MG,1702260003,0,110000
60605329,60605329,110456025,LIQUID SALTNIC FOOM TANGY MILK SERIES ORIGINAL 30ML,LIQUID SALTNIC FOOM TANGY MILK SERIES ORIGINAL 30ML - 30MG,1702260002,Others,,NP SALTNIC,110000,86500,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699593d1117e8.jpeg,,1,0,1,YES,30MG,1702260002,2,110000
60605328,60605328,110456024,LIQUID SALTNIC FOOM TANGY MILK SERIES LYCHEE 30ML,LIQUID SALTNIC FOOM TANGY MILK SERIES LYCHEE 30ML - 30MG,1702260001,Others,,NP SALTNIC,110000,86500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699593b659b62.jpeg,,1,0,1,YES,30MG,1702260001,0,110000
109967214,109967214,109967214,CARTRIDGE JVS NIXX 0.8 OHM,CARTRIDGE JVS NIXX 0.8 OHM,0902260002,Others,,CARTRIDGE,40000,31666,15,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6993344e460d7.jpeg,,1,0,0,NO,,,0,0
109967213,109967213,109967213,POD JVS X RAFFI AHMAD NIXX FILTER PLUS BLACK BUNDLING LIQUID 15ML,POD JVS X RAFFI AHMAD NIXX FILTER PLUS BLACK BUNDLING LIQUID 15ML,2302260004,Others,,POD,475000,405000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699333f35af35.jpeg,,1,0,0,NO,,,0,0
60084981,60084981,109549703,LIQUID FREEBASE VAPEZOO TOKYO WAFER CHOCOLATE 60ML,LIQUID FREEBASE VAPEZOO TOKYO WAFER CHOCOLATE 60ML - 3MG,0302260011,Others,,NP FREEBASE,160000,130000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856e9d9becc.jpeg,,1,0,1,YES,3MG,0302260011,1,160000
60084982,60084982,109549703,LIQUID FREEBASE VAPEZOO TOKYO WAFER CHOCOLATE 60ML,LIQUID FREEBASE VAPEZOO TOKYO WAFER CHOCOLATE 60ML - 6MG,0302260012,Others,,NP FREEBASE,160000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856e9d9becc.jpeg,,1,0,1,YES,6MG,0302260012,0,160000
60084980,60084980,109549702,LIQUID FREEBASE MINUS TWO CLASSIC SERIES SPRITZER 60ML,LIQUID FREEBASE MINUS TWO CLASSIC SERIES SPRITZER 60ML - 3MG,0302260010,Others,,NP FREEBASE,135000,110000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6989e82a15c57.jpeg,,1,0,1,YES,3MG,0302260010,0,135000
60084979,60084979,109549701,LIQUID SALTNIC CRACKZ CREAMY BANANA SOFTCAKE 30ML,LIQUID SALTNIC CRACKZ CREAMY BANANA SOFTCAKE 30ML - 25MG,0302260009,Others,,NP SALTNIC,110000,87500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856ed6634a2.jpeg,,1,0,1,YES,25MG,0302260009,0,110000
60084977,60084977,109549700,LIQUID FREEBASE CRACKZ CREAMY BANANA SOFTCAKE 60ML,LIQUID FREEBASE CRACKZ CREAMY BANANA SOFTCAKE 60ML - 3MG,0302260007,Others,,NP FREEBASE,140000,117500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856ef3324d9.jpeg,,1,0,1,YES,3MG,0302260007,0,140000
60084978,60084978,109549700,LIQUID FREEBASE CRACKZ CREAMY BANANA SOFTCAKE 60ML,LIQUID FREEBASE CRACKZ CREAMY BANANA SOFTCAKE 60ML - 6MG,0302260008,Others,,NP FREEBASE,140000,117500,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856ef3324d9.jpeg,,1,0,1,YES,6MG,0302260008,1,140000
60084975,60084975,109549699,LIQUID FREEBASE JAVANESE GREEN MAMBO MUNG BEAN WITH ICE 60ML,LIQUID FREEBASE JAVANESE GREEN MAMBO MUNG BEAN WITH ICE 60ML - 3MG,0302260005,Others,,NP FREEBASE,160000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856f188a959.jpeg,,1,0,1,YES,3MG,0302260005,0,160000
60084976,60084976,109549699,LIQUID FREEBASE JAVANESE GREEN MAMBO MUNG BEAN WITH ICE 60ML,LIQUID FREEBASE JAVANESE GREEN MAMBO MUNG BEAN WITH ICE 60ML - 6MG,0302260006,Others,,NP FREEBASE,160000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856f188a959.jpeg,,1,0,1,YES,6MG,0302260006,0,160000
60084974,60084974,109549698,LIQUID SALTNIC FOOM MAX SERIES ICY BLACKCURRANT 30ML,LIQUID SALTNIC FOOM MAX SERIES ICY BLACKCURRANT 30ML - 30MG,0302260004,Others,,NP SALTNIC,110000,86500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856f7578bdf.jpeg,,1,0,1,YES,30MG,0302260004,0,110000
60084973,60084973,109549697,LIQUID SALTNIC FOOM MAX SERIES RED APPLE 30ML,LIQUID SALTNIC FOOM MAX SERIES RED APPLE 30ML - 30MG,0302260003,Others,,NP SALTNIC,110000,86500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856f9d380a5.jpeg,,1,0,1,YES,30MG,0302260003,0,110000
60084972,60084972,109549696,LIQUID SALTNIC FOOM MAX SERIES ICY HONEYDEW 30ML,LIQUID SALTNIC FOOM MAX SERIES ICY HONEYDEW 30ML - 30MG,0302260002,Others,,NP SALTNIC,110000,86500,5,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856fbb38968.jpeg,,1,0,1,YES,30MG,0302260002,5,110000
109549695,109549695,109549695,POD FOOM X SIGNATURE LEATHER EDITION ORANGE BY ERIKA CARLINA,POD FOOM X SIGNATURE LEATHER EDITION ORANGE BY ERIKA CARLINA,0302260001,Others,,POD,290000,255000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856f3ad9bd7.jpeg,,1,0,0,NO,,,0,0
59721400,59721400,108885990,LIQUID FREEBASE CHZNANARILLA CHEESECAKE BANANA SMOOTHIES 60ML,LIQUID FREEBASE CHZNANARILLA CHEESECAKE BANANA SMOOTHIES 60ML - 3MG,2601260007,Others,,NP FREEBASE,160000,132500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_697c55a2a708c.jpeg,,1,0,1,YES,3MG,2601260007,0,160000
59721402,59721402,108885990,LIQUID FREEBASE CHZNANARILLA CHEESECAKE BANANA SMOOTHIES 60ML,LIQUID FREEBASE CHZNANARILLA CHEESECAKE BANANA SMOOTHIES 60ML - 6MG,2601260008,Others,,NP FREEBASE,160000,132500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_697c55a2a708c.jpeg,,1,0,1,YES,6MG,2601260008,0,160000
59721395,59721395,108885987,LIQUID FREEBASE VAPEZOO TOKYO WAFER VANILLA 60ML,LIQUID FREEBASE VAPEZOO TOKYO WAFER VANILLA 60ML - 3MG,2601260005,Others,,NP FREEBASE,160000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_697c55bf648f3.jpeg,,1,0,1,YES,3MG,2601260005,0,160000
59721398,59721398,108885987,LIQUID FREEBASE VAPEZOO TOKYO WAFER VANILLA 60ML,LIQUID FREEBASE VAPEZOO TOKYO WAFER VANILLA 60ML - 6MG,2601260006,Others,,NP FREEBASE,160000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_697c55bf648f3.jpeg,,1,0,1,YES,6MG,2601260006,0,160000
59721393,59721393,108885986,LIQUID SALTNIC TAKIS BUAHCINTA MARKISA COCONUT 30ML,LIQUID SALTNIC TAKIS BUAHCINTA MARKISA COCONUT 30ML - 30MG,2601260004,Others,,NP SALTNIC,70000,52000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_697f627c98165.jpeg,,1,0,1,YES,30MG,2601260004,0,70000
59721391,59721391,108885983,LIQUID SALTNIC TAKIS BUAHLUL GUAVA STRAWBERRY 30ML,LIQUID SALTNIC TAKIS BUAHLUL GUAVA STRAWBERRY 30ML - 30MG,2601260003,Others,,NP SALTNIC,70000,52000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_697f65fde6f1c.jpeg,,1,0,1,YES,30MG,2601260003,0,70000
59721389,59721389,108885981,LIQUID SALTNIC TAKIS BUAHGINDA LECI PEAR 30ML,LIQUID SALTNIC TAKIS BUAHGINDA LECI PEAR 30ML - 30MG,2601260002,Others,,NP SALTNIC,70000,52000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_697f66213fa8a.jpeg,,1,0,1,YES,30MG,2601260002,0,70000
108885980,108885980,108885980,POD FOOM X SIGNATURE LEATHER EDITION BLACKOUT BY FOOM,POD FOOM X SIGNATURE LEATHER EDITION BLACKOUT BY FOOM,2601260001,Others,,POD,290000,255000,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69856fe258932.jpeg,,1,0,0,NO,,,0,0
108761026,108761026,108761026,POD THELEMA AURA S WOODEN BLACK BUNDLING LIQUID 15ML,POD THELEMA AURA S WOODEN BLACK BUNDLING LIQUID 15ML,2401260004,Others,,POD,200000,155000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6975b69791add.jpeg,,1,0,0,NO,,,0,0
108761025,108761025,108761025,POD THELEMA AURA S PASTEL PINK BUNDLING LIQUID 15ML,POD THELEMA AURA S PASTEL PINK BUNDLING LIQUID 15ML,2401260003,Others,,POD,200000,165000,3,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6975b6b1444f4.jpeg,,1,0,0,NO,,,0,0
108761024,108761024,108761024,POD THELEMA AURA S DAWN FOREST BUNDLING LIQUID 15ML,POD THELEMA AURA S DAWN FOREST BUNDLING LIQUID 15ML,2401260002,Others,,POD,200000,165000,3,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6975b6d07661b.jpeg,,1,0,0,NO,,,0,0
108761023,108761023,108761023,POD THELEMA AURA S CARBON BLACK BUNDLING LIQUID 15ML,POD THELEMA AURA S CARBON BLACK BUNDLING LIQUID 15ML,2401260001,Others,,POD,200000,165000,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6975b6ecf3ead.jpeg,,1,0,0,NO,,,0,0
59490906,59490906,108465196,LIQUID PODS FRIENDLY HANNA SERIES GRAPE BUBBLEGUM 30ML,LIQUID PODS FRIENDLY HANNA SERIES GRAPE BUBBLEGUM 30ML - 15MG,2001260004,Others,,NP PODS FRIENDLY,75000,59000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69749bd8c9a60.jpeg,,1,0,1,YES,15MG,2001260004,0,75000
59490905,59490905,108465195,LIQUID SALTNIC CAIR X ARI LESMANA STRAWBERRY LATTE 30ML,LIQUID SALTNIC CAIR X ARI LESMANA STRAWBERRY LATTE 30ML - 30MG,2001260003,Others,,NP SALTNIC,75000,55000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699c760851158.jpeg,,1,0,1,YES,30MG,2001260003,0,75000
108465194,108465194,108465194,POD VAPORESSO XROS 5 MINI FLOWING GREEN BUNDLING 15ML,POD VAPORESSO XROS 5 MINI FLOWING GREEN BUNDLING 15ML,2001260002,Others,,POD,215000,165000,3,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699c7633dd802.jpeg,,1,0,0,NO,,,0,0
108465193,108465193,108465193,POD VAPORESSO XROS 5 MINI FLOWING PINK BUNDLING 15ML,POD VAPORESSO XROS 5 MINI FLOWING PINK BUNDLING 15ML,2001260001,Others,,POD,215000,165000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69749c02db7f0.jpeg,,1,0,0,NO,,,0,0
107393763,107393763,107393763,POD LOST VAPE CENTAURUS E40 POTENTIAL HANABI SILVER,POD LOST VAPE CENTAURUS E40 POTENTIAL HANABI SILVER,0501260006,Others,,POD,300000,250000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695e5a390b4c2.jpeg,,1,0,0,NO,,,0,0
107393762,107393762,107393762,POD LOST VAPE CENTAURUS E40 POTENTIAL HANABI PURPLE,POD LOST VAPE CENTAURUS E40 POTENTIAL HANABI PURPLE,0501260005,Others,,POD,300000,250000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695f4ffe32b9f.jpeg,,1,0,0,NO,,,0,0
107393761,107393761,107393761,POD LOST VAPE CENTAURUS E40 POTENTIAL HANABI PINK,POD LOST VAPE CENTAURUS E40 POTENTIAL HANABI PINK,0501260004,Others,,POD,300000,250000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695f5020c2364.jpeg,,1,0,0,NO,,,0,0
107393760,107393760,107393760,POD LOST VAPE CENTAURUS E40 POTENTIAL ROYAL ASH,POD LOST VAPE CENTAURUS E40 POTENTIAL ROYAL ASH,0501260003,Others,,POD,300000,250000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695f50485220e.jpeg,,1,0,0,NO,,,0,0
58972583,58972583,107393759,LIQUID FREEBASE YOGZ V1 YOGHURT 60ML,LIQUID FREEBASE YOGZ V1 YOGHURT 60ML - 3MG,0501260001,Others,,NP FREEBASE,140000,115000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699c765f8509d.jpeg,,1,0,1,YES,3MG,0501260001,0,140000
58972584,58972584,107393759,LIQUID FREEBASE YOGZ V1 YOGHURT 60ML,LIQUID FREEBASE YOGZ V1 YOGHURT 60ML - 6MG,0501260002,Others,,NP FREEBASE,140000,115000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_699c765f8509d.jpeg,,1,0,1,YES,6MG,0501260002,0,140000
58798307,58798307,107096424,LIQUID SALTNIC VAPEZOO LUNAR ICE CRUSH ES CENDOL 30ML,LIQUID SALTNIC VAPEZOO LUNAR ICE CRUSH ES CENDOL 30ML - 30MG,3012250013,Others,,NP SALTNIC,120000,97500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695b488fa30a3.jpeg,,1,0,1,YES,30MG,3012250013,0,120000
58798306,58798306,107096423,LIQUID SALTNIC VAPEZOO LUNAR ICE CRUSH SOP BUAH 30ML,LIQUID SALTNIC VAPEZOO LUNAR ICE CRUSH SOP BUAH 30ML - 30MG,3012250012,Others,,NP SALTNIC,120000,97500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695b487395e14.jpeg,,1,0,1,YES,30MG,3012250012,0,120000
58798304,58798304,107096422,LIQUID FREEBASE VAPEZOO LUNAR ICE CRUSH ES CENDOL 60ML,LIQUID FREEBASE VAPEZOO LUNAR ICE CRUSH ES CENDOL 60ML - 3MG,3012250010,Others,,NP FREEBASE,160000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695b48369d600.jpeg,,1,0,1,YES,3MG,3012250010,0,160000
58798305,58798305,107096422,LIQUID FREEBASE VAPEZOO LUNAR ICE CRUSH ES CENDOL 60ML,LIQUID FREEBASE VAPEZOO LUNAR ICE CRUSH ES CENDOL 60ML - 6MG,3012250011,Others,,NP FREEBASE,160000,130000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695b48369d600.jpeg,,1,0,1,YES,6MG,3012250011,1,160000
58798302,58798302,107096421,LIQUID FREEBASE VAPEZOO LUNAR ICE CRUSH SOP BUAH 60ML,LIQUID FREEBASE VAPEZOO LUNAR ICE CRUSH SOP BUAH 60ML - 3MG,3012250008,Others,,NP FREEBASE,160000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695b48136caf8.jpeg,,1,0,1,YES,3MG,3012250008,0,160000
58798303,58798303,107096421,LIQUID FREEBASE VAPEZOO LUNAR ICE CRUSH SOP BUAH 60ML,LIQUID FREEBASE VAPEZOO LUNAR ICE CRUSH SOP BUAH 60ML - 6MG,3012250009,Others,,NP FREEBASE,160000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695b48136caf8.jpeg,,1,0,1,YES,6MG,3012250009,0,160000
58798300,58798300,107096420,LIQUID FREEBASE THE O RAMA JUICE V4 BANANA BUTTER TOAST 60ML,LIQUID FREEBASE THE O RAMA JUICE V4 BANANA BUTTER TOAST 60ML - 3MG,3012250006,Others,,NP FREEBASE,155000,125000,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695b47f6d899f.jpeg,,1,0,1,YES,3MG,3012250006,2,155000
58798301,58798301,107096420,LIQUID FREEBASE THE O RAMA JUICE V4 BANANA BUTTER TOAST 60ML,LIQUID FREEBASE THE O RAMA JUICE V4 BANANA BUTTER TOAST 60ML - 6MG,3012250007,Others,,NP FREEBASE,155000,125000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_695b47f6d899f.jpeg,,1,0,1,YES,6MG,3012250007,0,155000
107096419,107096419,107096419,POD FOOM X SIGNATURE LEATHER EDITION AMBER BY BOY WILLIAM,POD FOOM X SIGNATURE LEATHER EDITION AMBER BY BOY WILLIAM,3012250005,Others,,POD,290000,255000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69587d4226cee.jpeg,,1,0,0,NO,,,0,0
107096418,107096418,107096418,POD FOOM X SIGNATURE BEIGE CORDUROY,POD FOOM X SIGNATURE BEIGE CORDUROY,3012250004,Others,,POD,290000,255000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69587d2455cb2.jpeg,,1,0,0,NO,,,0,0
107096417,107096417,107096417,POD FOOM X SEASIDE SERIES STORM GREY BUNDLING LIQUID 15 ML,POD FOOM X SEASIDE SERIES STORM GREY BUNDLING LIQUID 15 ML,3012250003,Others,,POD,200000,160000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69587d0830a87.jpeg,,1,0,0,NO,,,0,0
107096416,107096416,107096416,POD FOOM X SEASIDE SERIES OCEAN SAND BUNDLING LIQUID 15 ML,POD FOOM X SEASIDE SERIES OCEAN SAND BUNDLING LIQUID 15 ML,3012250002,Others,,POD,200000,165000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69587ce27964b.jpeg,,1,0,0,NO,,,0,0
107096415,107096415,107096415,POD FOOM X SEASIDE SERIES DEEP BLUE BUNDLING LIQUID 15 ML,POD FOOM X SEASIDE SERIES DEEP BLUE BUNDLING LIQUID 15 ML,3012250001,Others,,POD,200000,165000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_69587cbb1e378.jpeg,,1,0,0,NO,,,0,0
58564290,58564290,106720910,LIQUID SALTNIC JUICENATION BUAQITA YOQULT SERIES ORIGINAL 30ML,LIQUID SALTNIC JUICENATION BUAQITA YOQULT SERIES ORIGINAL 30ML - 30MG,2212250007,Others,,NP SALTNIC,110000,87500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_694a561546c80.jpeg,,1,0,1,YES,30MG,2212250007,0,110000
58564289,58564289,106720909,LIQUID SALTNIC JUICENATION BUAQITA YOQULT SERIES MANGO 30ML,LIQUID SALTNIC JUICENATION BUAQITA YOQULT SERIES MANGO 30ML - 30MG,2212250006,Others,,NP SALTNIC,110000,87500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_694a568eb7b85.jpeg,,1,0,1,YES,30MG,2212250006,0,110000
58564288,58564288,106720908,LIQUID SALTNIC JUICENATION BUAQITA YOQULT SERIES BLACKBERRY 30ML,LIQUID SALTNIC JUICENATION BUAQITA YOQULT SERIES BLACKBERRY 30ML - 30MG,2212250005,Others,,NP SALTNIC,110000,87500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_694a56afd2696.jpeg,,1,0,1,YES,30MG,2212250005,0,110000
58564287,58564287,106720907,LIQUID SALTNIC FOOM FRUITY SERIES ICY PASSIONFUIT 30ML,LIQUID SALTNIC FOOM FRUITY SERIES ICY PASSIONFUIT 30ML - 30MG,2212250004,Others,,NP SALTNIC,110000,86500,4,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_694a56d4cefdd.jpeg,,1,0,1,YES,30MG,2212250004,4,110000
58564286,58564286,106720906,LIQUID SALTNIC FOOM FRUITY SERIES ICY BLACKCURRANT 30ML,LIQUID SALTNIC FOOM FRUITY SERIES ICY BLACKCURRANT 30ML - 30MG,2212250003,Others,,NP SALTNIC,110000,86500,5,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_694a5712c2672.jpeg,,1,0,1,YES,30MG,2212250003,5,110000
